Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-07 00:00:00-05:00,0.10656964920084015,0.10656964920084015,0.10613995790481567,0.10613995790481567,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10442121816506501,0.10442121816506501,0.1039915382862091,0.1039915382862091,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10957746207714081,0.11000715336043437,0.10957746207714081,0.10957746207714081,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10957743831317238,0.10957743831317238,0.10871806740760803,0.10871806740760803,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10528054959416014,0.10528054959416014,0.10485085844993591,0.10485085844993591,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.1052805781364441,0.10571026939716056,0.1052805781364441,0.10528057813644409,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10742899775505066,0.10828836860016422,0.10742899775505066,0.10742899775505066,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10699927175373979,0.10699927175373979,0.10656958073377609,0.10656958073377609,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11301497370004655,0.11344466499971131,0.11301497370004655,0.11301497370004654,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11000715336043437,0.11000715336043437,0.10957746207714081,0.10957746207714081,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11172588914632796,0.11258526010079103,0.11172588914632796,0.11172588914632797,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11301497370004655,0.11387435629937608,0.11301497370004655,0.11301497370004654,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11301501251600966,0.1134447039632556,0.11258532106876373,0.11258532106876373,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.1112962529590257,0.1112962529590257,0.11086656153202057,0.11086656153202057,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11086647798962698,0.11086647798962698,0.11000710725784303,0.11000710725784302,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10699927175373979,0.10699927175373979,0.10656958073377609,0.10656958073377609,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10313215252385084,0.10313215252385084,0.10270246118307114,0.10270246118307114,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09797510031916386,0.09797510031916386,0.09711571782827377,0.09711571782827377,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09195950207959848,0.09195950207959848,0.09152981638908386,0.09152981638908386,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.0949672982096672,0.09539698377958934,0.0949672982096672,0.0949672982096672,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09840478748083115,0.09883446723379385,0.09840478748083115,0.09840478748083115,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09840478748083115,0.09926415846140679,0.09840478748083115,0.09840478748083115,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09883448481559753,0.09926417611964887,0.09883448481559753,0.09883448481559753,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09453758286402182,0.09453758286402182,0.09367820620536804,0.09367820620536804,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09367820620536804,0.0941078974033573,0.09367820620536804,0.09367820620536804,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09110006989744711,0.09110006989744711,0.0906703844666481,0.0906703844666481,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09024070476332736,0.09024070476332736,0.08981024473905563,0.08981024473905563,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08852120954121091,0.08852120954121091,0.08766183257102966,0.08766183257102966,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08981024473905563,0.09024070476332736,0.08981024473905563,0.08981024473905563,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09367820620536804,0.09453758286402182,0.09367820620536804,0.09367820620536804,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08852113896055752,0.08852113896055752,0.08809144794940948,0.08809144794940948,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08379460254386135,0.08379460254386135,0.08336491137742996,0.08336491137742996,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08465401083230972,0.0850837021887315,0.08465401083230972,0.08465401083230972,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.0825055208404306,0.0825055208404306,0.0816461443901062,0.0816461443901062,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08680243045091629,0.08723211594284744,0.08680243045091629,0.08680243045091629,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08809144794940948,0.08852113896055752,0.08809144794940948,0.08809144794940948,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09110008180141449,0.09195945851263083,0.09110008180141449,0.09110008180141449,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09152981638908386,0.09195950207959848,0.09152981638908386,0.09152981638908386,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09067041570092875,0.09067041570092875,0.0902407243847847,0.0902407243847847,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08938056366518703,0.08938056366518703,0.08895087242126465,0.08895087242126465,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08895082423438332,0.08895082423438332,0.08809144794940948,0.08809144794940948,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08164616230846304,0.08164616230846304,0.0812164768576622,0.0812164768576622,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07777820836233545,0.07777820836233545,0.07734852284193039,0.07734852284193039,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07520007787965162,0.07520007787965162,0.07434070110321045,0.07434070110321045,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07734852284193039,0.07777820836233545,0.07734852284193039,0.07734852284193039,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.0769188435620359,0.0769188435620359,0.07648915797472,0.07648915797472,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07949773967266083,0.08035711648555208,0.07949773967266083,0.07949773967266083,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08336491137742996,0.08422428797296845,0.08336491137742996,0.08336491137742996,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08852118998765945,0.08938056676801193,0.08852118998765945,0.08852118998765945,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08809151818745689,0.08809151818745689,0.08766183257102966,0.08766183257102966,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08852118998765945,0.08938056676801193,0.08852118998765945,0.08852118998765945,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09195948392152786,0.09281886087019466,0.09195948392152786,0.09195948392152786,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09195950207959848,0.09195950207959848,0.09152981638908386,0.09152981638908386,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09067039598604164,0.09067039598604164,0.08981024473905563,0.08981024473905563,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08852113896055752,0.08852113896055752,0.08809144794940948,0.08809144794940948,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08551334888711963,0.08551334888711963,0.08508366346359253,0.08508366346359253,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08508366346359253,0.08594304004797097,0.08508366346359253,0.08508366346359253,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.0850837204599283,0.0850837204599283,0.08422434329986572,0.08422434329986572,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08379460254386135,0.08379460254386135,0.08336491137742996,0.08336491137742996,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.0906703844666481,0.09110006989744711,0.0906703844666481,0.0906703844666481,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09110008180141449,0.0915297730256852,0.09110008180141449,0.09110008180141449,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08895087550917292,0.08895087550917292,0.08852118998765945,0.08852118998765945,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09281882643699646,0.09367820306685846,0.09281882643699646,0.09281882643699646,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09453758597373962,0.09496727718586313,0.09453758597373962,0.09453758597373962,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09582661837339401,0.09625630368901379,0.09582661837339401,0.09582661837339401,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09582661837339401,0.09625630368901379,0.09582661837339401,0.09582661837339401,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09582661837339401,0.09625630368901379,0.09582661837339401,0.09582661837339401,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.0915297730256852,0.0915297730256852,0.09110008180141449,0.09110008180141449,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08637274364707191,0.08637274364707191,0.0859430581331253,0.0859430581331253,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08852118998765945,0.08895087550917292,0.08852118998765945,0.08852118998765945,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09453758597373962,0.09496727718586313,0.09453758597373962,0.09453758597373962,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09797513484954834,0.09840482624643394,0.09797513484954834,0.09797513484954834,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.1005532294511795,0.10098292071631855,0.1005532294511795,0.1005532294511795,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10055319060410864,0.10055319060410864,0.09969381988048553,0.09969381988048553,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09926417611964887,0.09926417611964887,0.09883448481559753,0.09883448481559753,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09754540907371882,0.09754540907371882,0.09711571782827377,0.09711571782827377,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09625630368901379,0.09625630368901379,0.09582661837339401,0.09582661837339401,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09754541516304016,0.09840479770757764,0.09754541516304016,0.09754541516304016,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09754541516304016,0.09840479770757764,0.09754541516304016,0.09754541516304016,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09754540907371882,0.09754540907371882,0.09711571782827377,0.09711571782827377,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.0971157226373207,0.0971157226373207,0.09668604284524918,0.09668604284524918,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09453761148261594,0.09453761148261594,0.09410792589187622,0.09410792589187622,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.095396988093853,0.09582667942053381,0.095396988093853,0.095396988093853,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09625634551048279,0.09668603675011767,0.09625634551048279,0.09625634551048279,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09453761148261594,0.09453761148261594,0.09410792589187622,0.09410792589187622,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09410792589187622,0.09539698840142184,0.09410792589187622,0.09410792589187622,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.0941078974033573,0.09496727406201108,0.09367820620536804,0.09367820620536804,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09324850562150877,0.09324850562150877,0.09238912910223007,0.09238912910223007,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09453758597373962,0.09582665387278523,0.09453758597373962,0.09453758597373962,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09625634551048279,0.09711571651510198,0.09625634551048279,0.09625634551048279,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09496727718586313,0.09496727718586313,0.09453758597373962,0.09453758597373962,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09754541516304016,0.09840479770757764,0.09754541516304016,0.09754541516304016,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10313209891319275,0.1035617900306082,0.10313209891319275,0.10313209891319275,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10785870254039764,0.10871808506014906,0.10785870254039764,0.10785870254039764,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10785867744028323,0.10785867744028323,0.10742899775505066,0.10742899775505066,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11344467103481293,0.11387436235733668,0.11344467103481293,0.11344467103481293,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11344467103481293,0.11387436235733668,0.11344467103481293,0.11344467103481293,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11387432366609573,0.11430478364409752,0.11387432366609573,0.11387432366609573,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11387432366609573,0.11430478364409752,0.11387432366609573,0.11387432366609573,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10871809115914507,0.10871809115914507,0.10828839987516403,0.10828839987516403,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10828839987516403,0.10914777096847436,0.10828839987516403,0.10828839987516403,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11043684929609297,0.1108665291228359,0.11043684929609297,0.11043684929609299,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10914774712306557,0.10914774712306557,0.10871806740760803,0.10871806740760803,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10528054959416014,0.10528054959416014,0.10485085844993591,0.10485085844993591,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10699933022260666,0.10742902147737145,0.10699933022260666,0.10699933022260666,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10828839987516403,0.10957746225245539,0.10828839987516403,0.10828839987516403,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11301497370004655,0.11344466499971131,0.11301497370004655,0.11301497370004654,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11215558036088445,0.11215558036088445,0.11172588914632796,0.11172588914632797,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.1117259129198721,0.1117259129198721,0.11129622161388397,0.11129622161388397,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.1095774709616685,0.1095774709616685,0.10914777964353563,0.10914777964353561,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10785867744028323,0.10785867744028323,0.10742899775505066,0.10742899775505066,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10742902147737145,0.10785870125748528,0.10699933022260666,0.10699933022260666,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10442121816506501,0.10442121816506501,0.1039915382862091,0.1039915382862091,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10055322679671919,0.10055322679671919,0.10012354701757431,0.10012354701757431,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10184234380722046,0.10270248400704762,0.10184234380722046,0.10184234380722046,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10012354978050923,0.10012354978050923,0.09926416724920273,0.09926416724920273,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10141259431838989,0.10184228550868947,0.10141259431838989,0.10141259431838989,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.100982918050515,0.100982918050515,0.10012354701757431,0.10012354701757431,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.0975454139040435,0.0975454139040435,0.09668604284524918,0.09668604284524918,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08895087550917292,0.08895087550917292,0.08852118998765945,0.08852118998765945,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08852118998765945,0.08895087550917292,0.08852118998765945,0.08852118998765945,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08637272245152859,0.08637272245152859,0.08551334589719772,0.08551334589719772,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.0863727480173111,0.087232124826012,0.0863727480173111,0.0863727480173111,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08981024473905563,0.09024070476332736,0.08981024473905563,0.08981024473905563,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08336494434517899,0.08336494434517899,0.08293525874614716,0.08293525874614716,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.0769188435620359,0.0769188435620359,0.07648915797472,0.07648915797472,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07820865511894226,0.0786383463035854,0.07820865511894226,0.07820865511894226,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.0816461443901062,0.0825055208404306,0.0816461443901062,0.0816461443901062,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08379458636045456,0.0842242717065757,0.08379458636045456,0.08379458636045456,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.0859430581331253,0.08680243489834397,0.0859430581331253,0.0859430581331253,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08336494434517899,0.08336494434517899,0.08293525874614716,0.08293525874614716,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08293522275896557,0.08293522275896557,0.08250553160905838,0.08250553160905838,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07863836409145664,0.07863836409145664,0.07777821272611618,0.07777821272611618,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07992739975452423,0.08035709089278124,0.07992739975452423,0.07992739975452423,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08250553160905838,0.08293522275896557,0.08250553160905838,0.08250553160905838,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.0859430581331253,0.08637274364707191,0.0859430581331253,0.0859430581331253,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08336494434517899,0.08336494434517899,0.08293525874614716,0.08293525874614716,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08207583548393006,0.08207583548393006,0.0816461443901062,0.0816461443901062,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08465401083230972,0.08551338780782644,0.08465401083230972,0.08465401083230972,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.0859430581331253,0.08637274364707191,0.0859430581331253,0.0859430581331253,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08594304004797097,0.08594304004797097,0.08508366346359253,0.08508366346359253,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.0863727480173111,0.08680243929032441,0.0863727480173111,0.0863727480173111,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08723211594284744,0.08723211594284744,0.08680243045091629,0.08680243045091629,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08680243045091629,0.08723211594284744,0.08680243045091629,0.08680243045091629,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08680243045091629,0.08680243045091629,0.08680243045091629,0.08680243045091629,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.0850837204599283,0.0850837204599283,0.08422434329986572,0.08422434329986572,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08293522275896557,0.08293522275896557,0.08250553160905838,0.08250553160905838,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08035709089278124,0.08035709089278124,0.07992739975452423,0.07992739975452423,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07949773668488237,0.07949773668488237,0.07863835990428925,0.07863835990428925,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07691879227542786,0.07691879227542786,0.07605941593647003,0.07605941593647003,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07520007787965162,0.07520007787965162,0.07434070110321045,0.07434070110321045,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07434071315172175,0.07434071315172175,0.07348133623600006,0.07348133623600006,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07434070110321045,0.0747703923600938,0.07434070110321045,0.07434070110321045,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07004379897516962,0.07004379897516962,0.06918442249298096,0.06918442249298096,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.0653164697892368,0.0653164697892368,0.06488677859306335,0.06488677859306335,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06660627573728561,0.06703596099805485,0.06660627573728561,0.06660627573728561,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06574617642625005,0.06574617642625005,0.06531649082899094,0.06531649082899094,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06574616581201553,0.06617662587886419,0.06574616581201553,0.06574616581201553,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06918442249298096,0.06961410786541351,0.06918442249298096,0.06918442249298096,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06918442249298096,0.06961410786541351,0.06918442249298096,0.06918442249298096,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07348133623600006,0.07391102756252413,0.07348133623600006,0.07348133623600006,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07477040588855743,0.07520009148585974,0.07477040588855743,0.07477040588855743,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07176256613245742,0.07176256613245742,0.07090318948030472,0.07090318948030472,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07047354762423516,0.07047354762423516,0.07004386186599731,0.07004386186599731,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06832507392807176,0.06832507392807176,0.06789538264274597,0.06789538264274597,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06789538264274597,0.06832507392807176,0.06789538264274597,0.06789538264274597,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06832509487867355,0.06875478055842846,0.06832509487867355,0.06832509487867355,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06789537078091017,0.06789537078091017,0.06746568530797958,0.06746568530797958,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06574617642625005,0.06574617642625005,0.06531649082899094,0.06531649082899094,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06402740935025904,0.06402740935025904,0.06359772384166718,0.06359772384166718,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06273836042755582,0.06273836042755582,0.06230866909027099,0.062308669090270996,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06101959709894779,0.06101959709894779,0.060589905828237534,0.060589905828237534,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06101960688829423,0.06144929249061303,0.06101960688829423,0.06101960688829422,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06144927814602852,0.061878969385367764,0.06144927814602852,0.06144927814602852,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058441466959675836,0.058441466959675836,0.05801178142428398,0.05801178142428398,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.057582080992563026,0.057582080992563026,0.05672270432114601,0.05672270432114601,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05672269987029022,0.05672269987029022,0.05629301443696022,0.05629301443696022,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04984694448121799,0.04984694448121799,0.04898756742477417,0.04898756742477417,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04941724240779877,0.049846933711850096,0.04941724240779877,0.04941724240779877,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05199534818530083,0.052425039284116404,0.05199534818530083,0.05199534818530083,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.052425067871809006,0.052854753467611225,0.052425067871809006,0.052425067871809006,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.052425067871809006,0.052854753467611225,0.052425067871809006,0.052425067871809006,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05672270432114601,0.05715239552551692,0.05672270432114601,0.05672270432114601,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.058441441506147385,0.05930081793996484,0.058441441506147385,0.058441441506147385,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058441466959675836,0.058441466959675836,0.05801178142428398,0.05801178142428398,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06144927814602852,0.062308654887381736,0.06144927814602852,0.06144927814602852,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06359772384166718,0.06402740935025904,0.06359772384166718,0.06359772384166718,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06402741372585297,0.06488679053909133,0.06402741372585297,0.06402741372585297,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.066176638007164,0.0666063293511294,0.066176638007164,0.066176638007164,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.066176638007164,0.06703601495776812,0.066176638007164,0.066176638007164,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06273836042755582,0.06273836042755582,0.06230866909027099,0.062308669090270996,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06359772384166718,0.06402740935025904,0.06359772384166718,0.06359772384166718,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06316803706285447,0.06316803706285447,0.06273835152387619,0.06273835152387619,36467200,0.0,0.0
